page_id,Price Info?,Sold Unit,# Rotation,WF,$ / g Fiber,total_fiber_g,$ / lb,g Fiber / 100 Calories,Vol (fl oz),vol,Weight (oz),Price Ledger,$ / oz,fat_monounsat_g,Plant,Nutritional Sanity,serving unit,Amount Needed,weight_unit,Remove,fat_sat_g,density,Clear,fat_unsat_g,Quantity Unit,cholesterol_mg,Vol (gallon),Section,Cal. Difference,$ / g Protein,Add,$ / cup,serving_size_g,g Protein / 100 Calories,Vol (tsp),Complete,$ / g Carbs,serving_size_mL,density_unit,Weight (g),-1,Recipes Used In,ID,weight,price,# Recipes,% Difference,density_mass,Nuke,Chosen Label,total_carbs_g,$ / g,vol_unit,total_fat_g,$ / tsp,total_sugar_g,serving size,density_vol,total_servings,density (g/mL),Magnitude,Vegan,🧮 Ingredient Amounts,Cuisines,Label Log,total_protein_g,$ / 100 Calories,Paleo,Label,$ / tbsp,Avg. Weight / Unit (g),Last edited by,# Cuisines,Supplier,Amount Unit,Vegetarian,Gluten Free,Vol (tbsp),Vol (mL),$ / qty,Recipes,Step Value,qty,Weight (lbs),calories,sodium_mg,serving_size_qty,Sold Unit Override,Keto,$ / g Fat,+1,Last edited time,fat_polyunsat_g,Vol (cups),Ingredient
28ca6007-9284-4cd2-a90e-88313dfe933d,,packet,,MILLET DRIED RED CHILI 3.53 OZ,,0.0,,,,,,,,0.0,Capsicum,,tbsp,0,g,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,100.0,2.29,,,,,,1.0,,,0.0,,0.0,1.0,,,,,Y,,,,0.0,,Y,,,,,,Joong Bo,,Y,Y,,,,,1.0,1.0,,1.0,9.0,,,Y,,,,0.0,,Dried Red Chili Peppers
37b58baf-4c95-439c-a460-ed52b477d5e0,,carton,,,,0.0,,,,,,,,2.0,,,cup,0,,,3.0,,,1.0,Unit,3.0,,Dairy,,,,,,,,,,,,,,,,,,,,,,,6.0,,,7.0,,7.0,1.0,,,,,N,,,,7.0,,N,,,,,,Whole Foods,,Y,Y,,,,,1.0,,,8.0,8.0,,,Y,,,,3.0,,Cream
4b40ef45-8fed-4977-8a62-80db277186e0,,bunch,,OG BABY BROCCOLI,,3.0,,,,,,,,0.0,Broccoli,,g,0,,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,3.99,,,,,,3.0,,,0.0,,1.0,100.0,,,,,Y,,,,3.0,,Y,,,,,,Whole Foods,,Y,Y,,,,,1.0,1.0,,3.0,4.0,,,Y,,,,0.0,,Tenderstem Broccoli / Broccolini
f6712c16-753e-47cc-a9e1-1d02a5d73106,,pound,,MRKBRY BF NY STRIP STK,,0.0,,,,,,,,1.0,,,oz,0,lbs,,1.0,,,7.0,lbs,1.0,,Meat,,,,,,,,,,,,,,,,0.93,20.45,,,,,,0.0,,,3.0,,0.0,8.0,,,,,N,,,,5.0,,Y,,,,,,Whole Foods,,N,Y,,,,,0.5,1.0,,5.0,6.0,,,Y,,,,0.0,,Striploin Steak (Beef)
228f98df-4a68-47a4-b478-4b7984bae0fa,,bag,,,,3.75,,,,,,,,0.073,Lentils,,cup,0,,,0.05,,,0.125,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,17.5,,,0.5,,0.45,0.25,,,,,Yes,,,,12.6,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,169.0,5.0,,,No,,,,0.12,,Brown Lentils
61a6544d-8ecc-487a-8242-d1cd08bfdd8a,,leg,,,,0.0,,,,,,,,3.594,,,g,0,,,8.73,,,10.13,lbs,77.0,,Meat,,,,,,,,,,,,,,,,,,,,,,,0.0,,,18.2,,0.0,100.0,,,,,No,,,,28.06,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,,,206.0,85.0,,,Yes,,,,0.874,,Leg of Lamb
47fb4f3c-8f66-4604-b5ac-9a96a7d5fb73,,jar,,MINA GREEN PITTED OLIVES,,1.0,,,,,,,,0.0,Olive,,grams,0,g,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,350.0,3.49,,,,,,1.0,,,2.0,,0.0,25.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,20.0,170.0,,,Yes,,,,0.0,,Green Olives
cee55f0a-85b7-4a4a-83c8-95217f6792e4,,box,,,,0.1,,,,,,,,0.64,Wheat,,tbsp,0,,,0.307,,,0.3,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,4.4,,,1.0,,0.45,2.0,,,,,No,,,,1.98,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,30.0,180.0,,,No,,,,0.22,,Croutons
874775b5-8f9b-42a0-ae33-bd026a591b60,,jar,,365WFM OG ONION POWDER,,0.3,,,,,,,,0.004,Onion / Shallots,,tsp,0,g,,0.005,3.0,,0.027,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,49.0,4.29,,,,,,1.8,,,0.02,,0.42,1.0,,,,,Yes,,,,0.3,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,8.0,2.0,,jar,Yes,,,,0.011,,Onion Powder
53ddab54-2bb3-4752-bf50-e87eb67e1718,,loaf,,ZBEST PITA BREAD,,1.0,,,,,,,,0.0,Wheat,,unit,0,oz,,0.0,,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,,,,,,18.0,5.79,,,,,,29.0,,,1.0,,1.0,1.0,,,,,Yes,,,,4.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,100.0,170.0,,,No,,,,0.0,,Pita Bread
abab98dc-6dda-422e-bcbd-a1b8ebf6b25a,,jar,,,,0.516,,,,,,,,0.029,Capsicum,,tsp,0,,,0.011,,,0.19,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,1.02,,,0.13,,0.06,1.0,,,,,Yes,,,,0.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,6.0,3.0,,jar,Yes,,,,0.111,,Cayenne Pepper
f78188e1-2ed8-4d20-87d3-9343fec0a890,,pack,,365WFM PAPER TOWELS 3CT,,0.25,,,,,,,,0.0,,,sheet,0,,,0.0,,,0.0,Unit,0.0,,Cleaning Supplies,,,,,,,,,,,,,,,,,3.99,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,3.0,,0.0,0.0,,pack,Yes,,,,0.0,,Kitchen Paper Towels
2883546f-a870-4b18-ae7e-562826394777,,cup,,CV PINEAPPLE,,2.3,,,,,,,,0.0,Pineapple,,cup,0,,,0.036,,,0.03,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,3.99,,,,,,21.65,,,0.2,,16.3,1.0,,,,,Yes,,,,0.89,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,82.0,1.0,, ,No,,,,0.059,,Pineapple
d1e51894-e0c5-4c55-be80-55c496303c26,,bottle,,,,2.0,,,,,,,,7.82,Peanuts,,tbsp,0,,,3.5,,,8.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,6.0,,,16.0,,3.0,2.0,,,,,No,,,,8.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,190.0,154.0,,,No,,,,3.78,,Peanut Butter (JIF)
aab5f4fb-c02c-4220-b033-378fde8981e1,,can,,,,9.5,,,,,,,,0.49,Pinto Beans,,cup,0,,,1.0,,,1.0,Unit,0.0,,Canned Food,,,,,,,,,,,,,,,,,,,,,,,21.0,,,2.0,,0.3,0.5,,,,,Yes,,,,6.8,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,100.0,921.0,,,No,,,,1.315,,Refried Beans
264854be-3ba4-4f21-a409-1040d26e5f50,,jar,,,,0.0,,,,,,,,2.163,,,grams,0,,,1.08,,,2.16,Unit,272.0,,Canned Food,,,,,,,,,,,,,,,,,,,,,,,0.17,,,3.84,,0.0,48.0,,,,,No,,,,6.72,,Yes,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,,,70.0,36.0,,,Yes,,,,0.22,,Quail Eggs
d2ee108c-affd-45c4-9718-3ce6b7d07237,,cup,,,,1.5,,,,,,,,3.75,Sunflowers,,cup,0,,,1.2,,,10.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,5.18,,,18.75,,0.25,0.25,,,,,Yes,,,,8.55,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,204.0,4.0,,,Yes,,,,7.4,,Sunflower Seeds
c79dfe2d-4807-450a-ba7c-c97223df56db,,box,,,,4.0,,,,,,,,0.178,Wheat,,oz,0,,,0.1,,,0.2,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,42.0,,,1.0,,0.4,2.0,,,,,Yes,,,,7.56,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,210.0,1.0,,,No,,,,0.293,,Penne
0c07b8dc-4ee7-4019-bd55-313958c17217,,package,,,,4.0,,,,,,,,0.23,Rice,,cup,0,,,0.2,,,0.21,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,41.7,,,2.3,,0.3,1.0,,,,,Yes,,,,8.13,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,287.0,1270.0,,,No,,,,0.08,,Instant Rice Noodles
1b74c7d0-3033-4932-adc5-6e2955bdfe3a,,bottle,,BIGL EALRL GREY TEA,,0.0,,,,,,,,0.002,Tea,,g,0,,,0.0,,,0.001,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,4.49,,,,,,0.0,,,0.0,,0.0,2.0,,,,,Yes,,,,0.41,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,1.6,0.0,,,Yes,,,,0.005,,Earl Grey Tea
c92562fb-b52c-4738-8f9d-fadb80bb4f2a,,bottle,,TWN TEA LMN GNGR,,0.0,,,,,,,,0.0,"Lemon, Ginger",,fl,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,4.49,,,,,,0.0,,,0.0,,0.0,8.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,0.0,0.0,,,Yes,,,,0.0,,Lemon Ginger Tea
3e9e6246-fe81-4e30-868f-c4919e96a5af,,package,,,,0.74,,,,,,,,0.26,"Buckwheat, Rice",,oz,0,,,0.12,,,0.08,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,40.34,,,0.5,,0.88,2.0,,,,,Yes,,,,5.2992,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,200.0,20.0,,,No,,,,0.2,,Soba Rice Noodles
cf769db6-4310-4a26-9961-a45ababd6569,,pack,,,,2.0,,,,,,,,0.276,,,sheets,0,,,0.08,,,0.4,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,42.2,,,0.0,,0.0,2.0,,,,,No,,,,12.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,418.0,10.0,,,No,,,,0.424,,Lasagna Sheets
7ec3f977-4af5-4e5c-9d9e-a634586829d1,,package,,CRMINL SLCD PROSCIUTT,,0.0,,,,,,,,2.04,,,oz,0,,,1.821,,,2.7,Unit,27.0,,Deli,,,,,,,,,,,,,,,,,5.39,,,,,,0.1,,,10.0,,0.0,1.0,,,,,No,,,,7.72,,No,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,60.0,498.0,,package,Yes,,,,0.17,,Prosciutto
37cdb0e2-62ba-41d9-b7f9-a3099fc4030d,,bag,,NN OG CACAO NIBS,,9.0,,,,,,,,1.239,Chocolate,,oz,0,oz,,6.0,3.0,,4.9,Unit,0.0,,Chocolate,,,,,,,,,,,g / tsp,,,,,8.0,11.49,,,,,,8.1,,,12.1,,0.0,1.0,,,,,Yes,,,,4.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,140.0,1.0,,,Yes,,,,0.48,,Cacao Nibs
7852d4d8-e55c-4867-ae5d-74f6f9406ce7,,pack,,,,2.2,,,,,,,,0.0,,,unit,0,,,0.0,,,0.0,Unit,0.0,,Unknown,,,,,,,,,,,,,,,,,2.99,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,4.38,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,0.0,0.0,,,No,,,,0.0,,Napkins
95d60edd-ebaa-4b0d-8479-ff0e7a15b31e,,box,,365WFM SOFT FACIAL TISSUE,,0.0,,,,,,,,0.0,,,unit,0,,,0.0,,,0.0,Unit,0.0,,Unknown,,,,,,,,,,,,,,,,,1.19,,,,,,0.0,,,0.0,,0.0,1.0,,,,,No,,,,0.0,,No,,,,,,Whole Foods,,No,No,,,,,1.0,1.0,,0.0,0.0,,,No,,,,0.0,,Tissue Boxes
b78c164f-86ec-48c0-94de-5a4defa9b6cf,,unit,,,,0.0,,,,,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Cleaning Supplies,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,0.0,804.0,,,Yes,,,,0.0,,Washing Up / Dishwasher Soap
0940843b-5a9b-4cb3-b13d-613ceab163db,,can,,,,7.5,,,,,,,,0.665,Butter Beans,,cup,0,,,0.1,,,0.5,Unit,0.0,,Canned Food,,,,,,,,,,,,,,,,,,,,,,,20.0,,,0.5,,0.5,0.5,,,,,Yes,,,,6.75,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,315.0,15.0,,,No,,,,0.325,,Butter Beans
a5e74f9c-63e7-420b-86ae-4522c59d8abd,,bottle,,HIKARI DASHIIRI SHIRO MISO,,0.9,,,,,,,,0.44,Soy,,tbsp,0,,,0.3,,,1.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,6.49,,,,,,3.38,,,1.0,,1.1,1.0,,,,,Yes,,,,2.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,35.0,699.0,,,Yes,,,,0.4,,White Miso Paste
d742dbf5-9f86-4be2-8134-ad433163451b,,pound,,,,0.0,,,,,,,,8.315,,,g,0,,,10.63,,,12.825,lbs,68.0,,Meat,,,,,,,,,,,,,,,,,,,,,,,0.0,,,44.2,,0.0,85.0,,,,,No,,,,8.37,,No,,,,,,Whole Foods,,No,Yes,,,,,1.0,,,491.0,40.0,,,Yes,,,,1.019,,Pork Belly
eeaf3efb-f63c-4e63-9d9c-3e9912405b9f,,bottle,,,,0.0,,,,,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,3.0,1.0,,,Yes,,,,0.0,,White Vinegar
9e0afa02-70fd-4d9a-b115-6c64828a8a90,,jar,,,,0.0,,,,,,,,2.32,,,tbsp,0,,,1.2,,,5.44,Unit,6.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.34,,,10.3,,0.11,1.0,,,,,No,,,,0.17,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,94.0,88.0,,,Yes,,,,3.178,,Mayonnaise
e834c57d-3e15-4677-b542-c1027d63e41b,,bag,,,,2.0,,,,,,,,0.47,Wheat,,g,0,,,0.1,,,0.477,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,71.5,,,1.0,,0.2,100.0,,,,,No,,,,13.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,350.0,3.0,,,No,,,,1.03,,Tipo 00
dc511429-7602-4499-bb6b-7db85f258a2d,,container,,,,0.1,,,,,,,,0.028,Rice,,tbsp,0,,,0.036,,,0.315,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.3,,0.0,1.0,,,,,Yes,,,,0.64,,Yes,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,,,36.0,1.0,,,Yes,,,,0.3,,Ground Toasted Rice Powder (Khao Koor)
66ee2408-4727-42c5-9120-3fa99bc1779d,,package,,365WFM OG GROUND CHICKEN 96% LEAN,,0.0,,,,,,,,1.89,,,oz,0,lbs,,1.27,,,2.5,Unit,124.0,,Meat,,,,,,,,,,,,,,,,1.0,8.99,,,,,,0.0,,,4.0,,0.0,3.0,,,,,No,,,,21.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,138.0,204.0,,,Yes,,,,0.34,,Ground Chicken
ce074b23-4da8-4b22-8c7b-77d108e5b110,,box,,,,0.0,,,,,,,,0.0,,,cube,0,,,2.0,,,0.3,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,0.6,,,1.06,,0.0,1.0,,,,,No,,,,0.3,,No,,,,,,Whole Foods,,No,No,,,,,1.0,,,10.0,900.0,,box,No,,,,0.0,,Maggi Cubes
dac7f0b7-75a3-4894-82a2-e49acbc1992c,,pepper,,,,0.4,,,,,,,,0.023,Capsicum,,pepper,0,,,0.0,,,0.0853125,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,1.3,,,0.22,,0.35,1.0,,,,,Yes,,,,0.19,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,18.0,6.0,, ,Yes,,,,0.049,,Scotch Bonnet Pepper
13ccf0c6-8e5b-41f8-92ef-cd68a69ddd42,,pound,,OG ORANGE SWEET POTATO,,6.4,,,,,,,,0.001,Sweet Potato,,cup,0,lbs,,0.046,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,1.63,4.38,,,,,,41.42,,,0.1,,5.94,1.0,,,,,Yes,,,,4.02,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,114.0,115.0,, ,No,,,,0.278,,Sweet Potatoes
33afe8b4-a9aa-443e-b23f-7240e2940315,,pack,,365WFM BATH TISSUE 24 CT,,0.0,,,,,,,,0.0,,,roll,0,,,0.0,,,0.0,Unit,0.0,,Unknown,,,,,,,,,,,,,,,,,14.99,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,24.0,,0.0,0.0,,,No,,,,0.0,,Toilet Paper
6ff4068d-4387-4a90-b87f-9be3733e479f,,pack,,PNMNR CKN THIGH B/S,,0.0,,,,,,,,2.44,,,oz,0,lbs,,1.52,,,2.12,Unit,124.0,,Meat,,,,,,,,,,,,,,,,1.29,9.02,,,,,,0.0,,,10.44,,0.0,4.0,,,,,No,,,,28.4,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,240.0,80.0,,,Yes,,,,0.7,,Chicken Thighs (Boneless / Skinless)
2436dadd-ea15-4174-b86a-c73f290b7173,,bag,,,,18.6,,,,,,,,2.376,Corn,,cups,0,,,0.645,,,4.81,Unit,0.0,,Raw Foods,,,,,,,,,,,,,,,,,,,,,,,186.0,,,5.4,,0.0,3.0,,,,,Yes,,,,33.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,1200.0,27.0,,,No,,,,7.8,,Popcorn
6b78fc6c-b4fb-4f7c-8a5f-d5717f399a6e,,package,,ENOKI MUSHROOM 150g,,2.0,,,,,,,,0.0,Enoki Mushrooms,,unit,0,g,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,150.0,0.99,,,,,,9.0,,,1.0,,0.0,1.0,,,,,Yes,,,,2.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,45.0,0.0,,,Yes,,,,0.0,,Enoki Mushrooms
cda39976-b3e5-4a93-9fdd-625bf750fa3f,,bag,,CONAH FRESH GINSENG 4oz,,0.0,,,,,,,,0.0,Ginseng,,oz,0,oz,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,4.0,14.99,,,,,,5.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,20.0,5.0,,bag,Yes,,,,0.0,,Ginseng
7785da62-408a-417a-b637-f4bf16792c99,,jar,,MISHIMAJ NORI KOMI FURIKAKE,,0.5,,,,,,,,0.0,"Seaweed, Sesame",,tbsp,0,g,,0.0,5.0,,0.0,Unit,0.0,,Spices,,,,,,,,,,,g / tbsp,,,,,55.0,3.99,,,,,,2.0,,,1.0,,1.0,1.0,,,,,No,,,,0.5,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,20.0,290.0,,jar,Yes,,,,0.0,,Furikake
03f5841c-618e-4388-8ce1-06fa0a153fe3,,piece,,YELLOW MANGO,,2.6,,,,,,,,0.17,Mango,,cup,0,,,0.193,,,0.194,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,1.69,,,,,,25.0,,,0.63,,45.9,1.0,,,,,Yes,,,,1.42,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,99.0,1.0,, ,No,,,,0.194,,Yellow Mango
d0ad0a23-ad36-4503-826e-5adf1fe21d5e,,package,,RICE PAPER 22CM 320G,,0.1,,,,,,,,0.0,Rice,,piece,0,g,,0.0,,,0.034,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,320.0,3.49,,,,,,8.5,,,0.3,,0.0,1.0,,,,,Yes,,,,0.5,,No,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,16.0,,20.0,5.0,,,No,,,,0.01,,Rice Paper
2788621b-b65b-42c2-8fa6-f047e82d391e,,container,,ORGN KOR MINI KING OYSTER MU,,1.512,,,,,,,,0.0168,Oyster Mushrooms,,grams,0,oz,,0.1,,,0.252,Unit,0.0,,Produce,,,,,,,,,,,,,,,,14.0,2.99,,,,,,3.696,,,0.4,,0.17,84.0,,,,,Yes,,,,2.73,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,28.56,6.72,,,Yes,,,,0.168,,Oyster Mushrooms
c4bb43cd-235b-402e-9a00-1de2cb34bc61,,package,,KOREAN SHITTAKE MUSHROOMS 5,,2.352,,,,,,,,0.018,Shittake Mushrooms,,g,0,oz,,0.024,70.0,,0.042,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,14.0,3.99,,,,,,6.37,,,0.34,,0.42,84.0,,,,,Yes,,,,2.4,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,24.0,13.44,,,Yes,,,,0.126,,Shiitake Mushrooms
c74d65d5-f710-48bf-9258-dce472790e12,,pack,,SMLHLD OG UMAMI MUSHROOMS,,1.2,,,,,,,,0.003,Oyster Mushrooms,,oz,0,oz,,0.003,,,0.009,Unit,0.0,,Produce,,,,,,,,,,,,,,,,6.0,9.99,,,,,,3.5,,,0.3,,0.48,3.0,,,,,Yes,,,,3.15,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,24.0,5.0,,pack,Yes,,,,0.048,,Mixed (Umami) Mushrooms
38f1000b-c736-40f4-9b5a-1be484736bd5,,bottle,,,,0.0,,,,,,,,0.0,,,fl,0,,,0.0,,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,,,,,,,,,,,,,22.4,,,0.0,,21.8,8.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,83.0,30.0,,,No,,,,0.0,,Ginger Ale
c9a09ee1-e5f2-4b7c-b817-20ed9a961ac7,,filet,,,,0.0,,,,,,,,1.64,,,oz,0,,,0.4,,,1.5,Unit,80.0,,Meat,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2.6,,0.0,4.0,,,,,No,,,,25.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,,,109.0,136.0,,,Yes,,,,0.472,,Snapper / Mahi Mahi
07df6be1-7777-4db5-b5ce-99c27049d37d,,box,,MYRF OG TARRAGON,,0.144,,,,,,,,0.002,Tarragon,,tsp,0,,,0.0,,,0.025,Unit,0.0,,Fresh Herbs,,,,,,,,,,,,,,,,,2.99,,,,,,0.28,,,0.07,,0.04,1.0,,,,,Yes,,,,0.09,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,1.5,22.0,,box,Yes,,,,0.03,,Tarragon
00769bbe-f758-415d-8bc5-59210e92da1a,,bowl,,BLLW CREME FRAICHE,,0.0,,,,,,,,0.0,,,tbsp,0,oz,,3.5,15.0,,0.0,Unit,20.0,,Dairy,,,,,,,,,,,g / tbsp,,,,,5.0,4.99,,,,,,0.0,,,6.0,,0.0,1.0,,,,,No,,,,9.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,60.0,5.0,,,Yes,,,,0.0,,Crème Fraîche
315c8e02-3417-4cd9-9a64-f577e6603fd8,,package,,LIME LEAF LB,,0.04,,,,,,,,0.002,Kaffir Lime,,tbsp,0,,,0.004,,,0.001,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,4.99,,,,,,0.17,,,0.01,,0.02,1.0,,,,,Yes,,,,0.38,,Yes,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,1.0,,1.0,2.0,,,Yes,,,,0.011,,Kaffir Lime Leaves
18ad461b-a5d5-47f3-ad4a-6c1d0d0468a8,,bottle,,,,0.0,,,,,,,,9.226,Capsicum,,tbsp,0,,,1.4,,,7.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.0,,,14.0,,0.0,1.0,,,,,Yes,,,,0.01,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,120.0,4.0,,,Yes,,,,1.54,,Chili Oil
6ed7f3a4-4a78-4da5-b5b4-80e2a2df95fb,,package,,STARCH NOODLE/CUT 12OZ,,1.0,,,,,,,,0.0,Mung Bean,,g,0,oz,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,12.0,3.29,,,,,,47.0,,,0.0,,1.0,55.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,190.0,0.0,,,No,,,,0.0,,Glass Noodles
ef7d8821-fe69-4ebb-90c6-946bb4a1cc2f,,jar,,,,0.0,,,,,,,,0.0,,,tsp,0,,,0.0,,,0.0,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.25,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,0.0,480.0,,jar,Yes,,,,0.0,,Kosher Salt
762388e5-df9b-4ad8-8d2c-9fd9f98ceb09,,bottle,,,,0.0,,,,,,,,0.0,,,oz,0,,,0.0,,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,1.5,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,105.0,0.0,,,Yes,,,,0.0,,Whiskey
f19c724e-debd-431a-84c2-97101d074e41,,bottle,,,,0.0,,,,,,,,0.0,Orange,,oz,0,,,0.0,,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,,,,,,,,,,,,,3.5,,,0.0,,5.7,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,72.0,5.0,,,No,,,,0.0,,Blue Curaçao
